True Vp,Est Vp,True Ve,Est Ve,True Ktrans,Est Ktrans,True Kep,Est Kep,Vp %Err,Ktrans %Err,Kep %Err
0.14607,0.12987,18.369,16.009,0.18369,0.16524,0.01,0.010322,11.09,10.04,3.22
0.1547,0.1381,19.063,16.947,0.19063,0.17086,0.01,0.010082,10.73,10.37,0.82
0.11549,0.11335,37.506,33.192,0.37506,0.33702,0.01,0.010154,1.85,10.14,1.54
0.25926,0.22533,43.21,36.276,0.4321,0.3906,0.01,0.010768,13.09,9.60,7.68
0.11201,0.10192,12.847,12.528,0.12847,0.11482,0.01,0.009165,9.01,10.63,8.35
0.25799,0.23395,13.451,12.304,0.13451,0.12015,0.01,0.0097647,9.32,10.68,2.35
0.2431,0.21048,42.749,37.046,0.42749,0.3856,0.01,0.010409,13.42,9.80,4.09
0.27508,0.24381,42.211,36.5,0.42211,0.3805,0.01,0.010425,11.37,9.86,4.25
0.26695,0.23839,23.541,20.798,0.23541,0.21128,0.01,0.010159,10.70,10.25,1.59
0.26371,0.23427,18.074,15.756,0.18074,0.16253,0.01,0.010315,11.16,10.08,3.15
0.08629,0.077467,26.218,22.705,0.26218,0.23587,0.01,0.010389,10.22,10.04,3.89
0.044586,0.041427,6.4382,6.1251,0.064382,0.057571,0.01,0.0093991,7.09,10.58,6.01
0.085693,0.084823,28.134,25.698,0.28134,0.25227,0.01,0.0098167,1.02,10.33,1.83
0.090507,0.088285,49.352,45.947,0.49352,0.44139,0.01,0.0096066,2.46,10.56,3.93
0.20785,0.18591,35.651,32.539,0.35651,0.31935,0.01,0.0098144,10.56,10.42,1.86
0.11201,0.10309,29.027,26.329,0.29027,0.26028,0.01,0.0098857,7.96,10.33,1.14
0.22514,0.20524,38.642,34.238,0.38642,0.34841,0.01,0.010176,8.84,9.84,1.76
0.066024,0.057869,27.428,23.738,0.27428,0.24708,0.01,0.010409,12.35,9.92,4.09
0.091506,0.082859,21.398,18.554,0.21398,0.19287,0.01,0.010395,9.45,9.87,3.95
0.26925,0.24127,7.1953,6.6564,0.071953,0.064534,0.01,0.0096949,10.39,10.31,3.05
0.25494,0.23774,47.811,43.696,0.47811,0.4282,0.01,0.0097996,6.75,10.44,2.00
0.14091,0.12736,6.3836,5.9806,0.063836,0.057243,0.01,0.0095715,9.62,10.33,4.29
0.17503,0.15571,43.262,40.755,0.43262,0.38528,0.01,0.0094536,11.04,10.94,5.46
0.16153,0.13899,47.484,44.593,0.47484,0.42534,0.01,0.0095384,13.95,10.42,4.62
0.22316,0.20072,15.885,14.383,0.15885,0.14274,0.01,0.0099246,10.06,10.14,0.75
0.28793,0.25716,23.823,21.097,0.23823,0.21416,0.01,0.010151,10.69,10.10,1.51
0.29242,0.26662,44.229,40.338,0.44229,0.39695,0.01,0.0098405,8.82,10.25,1.60
0.141,0.12699,7.8705,6.9327,0.078705,0.070734,0.01,0.010203,9.94,10.13,2.03
0.28796,0.25958,6.981,5.9876,0.06981,0.062712,0.01,0.010474,9.86,10.17,4.74
0.21352,0.192,14.49,13.171,0.1449,0.13001,0.01,0.009871,10.08,10.28,1.29
0.14385,0.12844,7.4926,6.8572,0.074926,0.067032,0.01,0.0097754,10.71,10.54,2.25
0.023331,0.027236,43.823,41.667,0.43823,0.39154,0.01,0.0093969,16.74,10.65,6.03
0.090829,0.086991,22.987,20.953,0.22987,0.20511,0.01,0.0097893,4.23,10.77,2.11
0.16517,0.14897,26.235,21.777,0.26235,0.23766,0.01,0.010913,9.81,9.41,9.13
0.10068,0.089726,7.8244,6.6509,0.078244,0.070844,0.01,0.010652,10.88,9.46,6.52
0.12105,0.11222,29.692,27.82,0.29692,0.26535,0.01,0.009538,7.29,10.63,4.62
0.017763,0.0095123,44.766,39.915,0.44766,0.40319,0.01,0.010101,46.45,9.93,1.01
0.22145,0.2033,30.236,30.238,0.30236,0.26824,0.01,0.0088709,8.20,11.28,11.29
0.049464,0.049529,38.64,34.213,0.3864,0.34813,0.01,0.010175,0.13,9.90,1.75
0.09282,0.084616,22.345,20.273,0.22345,0.19999,0.01,0.009865,8.84,10.50,1.35
0.018654,0.0205,28.073,26.845,0.28073,0.25018,0.01,0.0093194,9.90,10.88,6.81
0.25266,0.23098,24.532,22.114,0.24532,0.22071,0.01,0.0099804,8.58,10.03,0.20
0.20502,0.186,9.2376,8.9129,0.092376,0.082484,0.01,0.0092545,9.28,10.71,7.46
0.20973,0.18981,7.0011,6.5929,0.070011,0.062496,0.01,0.0094793,9.50,10.73,5.21
0.063186,0.056991,5.6942,5.4579,0.056942,0.050977,0.01,0.00934,9.80,10.48,6.60
0.20233,0.18612,14.595,12.842,0.14595,0.1314,0.01,0.010232,8.01,9.97,2.32
0.281,0.25147,10.007,8.6374,0.10007,0.090277,0.01,0.010452,10.51,9.79,4.52
0.17462,0.15834,20.907,18.61,0.20907,0.1881,0.01,0.010108,9.32,10.03,1.08
0.25093,0.22541,19.367,18.374,0.19367,0.17349,0.01,0.0094423,10.17,10.42,5.58
0.27769,0.25144,6.7185,6.1242,0.067185,0.059982,0.01,0.0097943,9.45,10.72,2.06
0.12019,0.10534,31.296,27.674,0.31296,0.28108,0.01,0.010157,12.36,10.19,1.57
0.28743,0.25693,20.134,18.308,0.20134,0.18003,0.01,0.0098337,10.61,10.58,1.66
0.1928,0.16131,49.591,44.783,0.49591,0.44639,0.01,0.0099679,16.33,9.99,0.32
0.033298,0.037833,45.489,42.876,0.45489,0.40783,0.01,0.009512,13.62,10.35,4.88
0.28433,0.25497,6.8088,6.1565,0.068088,0.060917,0.01,0.0098949,10.33,10.53,1.05
0.13353,0.12234,22.257,19.822,0.22257,0.19932,0.01,0.010056,8.38,10.45,0.56
0.022245,0.025421,21.989,20.257,0.21989,0.19736,0.01,0.0097427,14.28,10.25,2.57
0.1168,0.10467,7.1951,6.4247,0.071951,0.064665,0.01,0.010065,10.39,10.13,0.65
0.03018,0.032276,40.5,37.264,0.405,0.36283,0.01,0.0097368,6.94,10.41,2.63
0.025177,0.025388,40.751,37.961,0.40751,0.36453,0.01,0.0096029,0.84,10.55,3.97
0.05405,0.047089,44.655,40.222,0.44655,0.40149,0.01,0.009982,12.88,10.09,0.18
0.25322,0.23079,45.163,38.704,0.45163,0.40777,0.01,0.010535,8.86,9.71,5.35
0.045909,0.042236,20.087,18.31,0.20087,0.17981,0.01,0.0098203,8.00,10.48,1.80
0.035586,0.022461,39.448,34.098,0.39448,0.35546,0.01,0.010425,36.88,9.89,4.25
0.22305,0.19977,10.273,9.4265,0.10273,0.092056,0.01,0.0097657,10.44,10.39,2.34
0.11097,0.0977,35.184,31.563,0.35184,0.31529,0.01,0.0099894,11.96,10.39,0.11
0.2192,0.19732,39.14,35.623,0.3914,0.35089,0.01,0.0098501,9.98,10.35,1.50
0.2939,0.2675,35.061,30.545,0.35061,0.31588,0.01,0.010341,8.98,9.91,3.41
0.23303,0.21347,29.308,25.458,0.29308,0.26289,0.01,0.010326,8.39,10.30,3.26
0.25141,0.22441,30.591,26.725,0.30591,0.27648,0.01,0.010345,10.74,9.62,3.45
0.060428,0.054076,11.172,10.125,0.11172,0.10019,0.01,0.009896,10.51,10.32,1.04
0.085007,0.081797,39.628,37.597,0.39628,0.35403,0.01,0.0094163,3.78,10.66,5.84
0.073318,0.064814,8.6908,7.5567,0.086908,0.078301,0.01,0.010362,11.60,9.90,3.62
0.21476,0.19321,10.828,10.351,0.10828,0.096391,0.01,0.0093124,10.03,10.98,6.88
0.1677,0.15404,19.618,17.932,0.19618,0.17589,0.01,0.0098088,8.15,10.34,1.91
0.10788,0.096575,47.833,43.705,0.47833,0.42863,0.01,0.0098074,10.48,10.39,1.93
0.25335,0.21808,37.922,33.288,0.37922,0.34102,0.01,0.010244,13.92,10.07,2.44
0.28306,0.25379,16.163,14.574,0.16163,0.14571,0.01,0.0099982,10.34,9.85,0.02
0.28855,0.26629,28.49,25.246,0.2849,0.25589,0.01,0.010136,7.71,10.18,1.36
0.11603,0.10446,13.865,12.743,0.13865,0.12442,0.01,0.0097636,9.97,10.26,2.36
0.073119,0.067687,16.683,14.401,0.16683,0.15066,0.01,0.010462,7.43,9.69,4.62
0.042277,0.044781,41.703,40.024,0.41703,0.37235,0.01,0.0093031,5.92,10.71,6.97
0.25464,0.2302,8.2406,7.1861,0.082406,0.074054,0.01,0.010305,9.60,10.14,3.05
0.25501,0.22909,11.361,9.8049,0.11361,0.10228,0.01,0.010432,10.16,9.97,4.32
0.15763,0.14772,23.392,22.359,0.23392,0.20866,0.01,0.0093322,6.29,10.80,6.68
0.092079,0.087445,40.679,34.907,0.40679,0.36669,0.01,0.010505,5.03,9.86,5.05
0.097938,0.090671,48.79,42.51,0.4879,0.44036,0.01,0.010359,7.42,9.74,3.59
0.14617,0.13698,30.064,27.553,0.30064,0.26894,0.01,0.009761,6.29,10.54,2.39
0.2536,0.22619,32.573,30.151,0.32573,0.291,0.01,0.0096516,10.81,10.66,3.48
0.029649,0.029349,23.769,21.54,0.23769,0.21362,0.01,0.0099173,1.01,10.13,0.83
0.24032,0.21626,19.298,16.887,0.19298,0.1732,0.01,0.010257,10.01,10.25,2.57
0.061717,0.058061,32.385,29.824,0.32385,0.28922,0.01,0.0096976,5.92,10.69,3.02
0.18503,0.16878,34.496,30.638,0.34496,0.30983,0.01,0.010113,8.78,10.18,1.13
0.080519,0.063304,49.443,43.28,0.49443,0.44431,0.01,0.010266,21.38,10.14,2.66
0.199,0.1781,36.511,33.19,0.36511,0.32783,0.01,0.0098773,10.50,10.21,1.23
0.059745,0.046604,42.847,36.413,0.42847,0.38708,0.01,0.01063,22.00,9.66,6.30
0.090388,0.082702,26.656,23.99,0.26656,0.23975,0.01,0.0099939,8.50,10.06,0.06
0.071274,0.064076,6.9234,6.175,0.069234,0.062276,0.01,0.010085,10.10,10.05,0.85
0.21349,0.19164,5.8299,5.4182,0.058299,0.052387,0.01,0.0096686,10.23,10.14,3.31
0.04879,0.044511,7.5105,7.0776,0.075105,0.067198,0.01,0.0094945,8.77,10.53,5.06
0.03712,0.032661,9.6406,8.9542,0.096406,0.086624,0.01,0.009674,12.01,10.15,3.26
0.033088,0.02773,25.905,20.751,0.25905,0.23458,0.01,0.011305,16.19,9.45,13.05
0.074616,0.067109,19.247,18.061,0.19247,0.17229,0.01,0.0095395,10.06,10.48,4.61
0.11292,0.10796,26.657,24.99,0.26657,0.2382,0.01,0.0095319,4.39,10.64,4.68
0.20972,0.19447,34.178,31.399,0.34178,0.3061,0.01,0.0097487,7.27,10.44,2.51
0.29884,0.26512,30.346,28.895,0.30346,0.27137,0.01,0.0093918,11.28,10.57,6.08
0.2827,0.25703,14.718,13.987,0.14718,0.13154,0.01,0.0094039,9.08,10.63,5.96
0.10913,0.093493,27.576,25.426,0.27576,0.24764,0.01,0.0097397,14.33,10.20,2.60
0.2756,0.24347,44.124,37.694,0.44124,0.39858,0.01,0.010574,11.66,9.67,5.74
0.013961,0.014642,35.39,30.591,0.3539,0.31914,0.01,0.010433,4.88,9.82,4.33
0.18578,0.16442,18.346,17.036,0.18346,0.16402,0.01,0.0096277,11.50,10.60,3.72
0.25303,0.22864,45.019,41.925,0.45019,0.40305,0.01,0.0096138,9.64,10.47,3.86
0.017661,0.017259,48.84,44.571,0.4884,0.43757,0.01,0.0098173,2.28,10.41,1.83
0.27851,0.24925,25.537,21.511,0.25537,0.23052,0.01,0.010716,10.51,9.73,7.16
0.22724,0.20418,5.6316,5.0057,0.056316,0.050556,0.01,0.0101,10.15,10.23,1.00
0.09219,0.085315,21.23,19.209,0.2123,0.19015,0.01,0.0098988,7.46,10.43,1.01
0.1266,0.12009,31.727,28.539,0.31727,0.28389,0.01,0.0099471,5.14,10.52,0.53
0.27783,0.25005,22.12,20.153,0.2212,0.1982,0.01,0.0098349,10.00,10.40,1.65
0.22706,0.20299,8.3509,7.1518,0.083509,0.075391,0.01,0.010542,10.60,9.72,5.42
0.28608,0.25581,8.5474,7.1977,0.085474,0.077494,0.01,0.010766,10.58,9.34,7.66
0.22371,0.20394,13.852,13.739,0.13852,0.12381,0.01,0.0090117,8.84,10.62,9.88
0.26632,0.23993,34.175,29.984,0.34175,0.3075,0.01,0.010256,9.91,10.02,2.56
0.12338,0.11219,22.903,21.609,0.22903,0.20479,0.01,0.0094769,9.07,10.58,5.23
0.2137,0.19095,8.2323,8.1483,0.082323,0.073479,0.01,0.0090177,10.65,10.74,9.82
0.12213,0.10957,13.341,11.746,0.13341,0.11981,0.01,0.0102,10.28,10.19,2.00
0.10966,0.095776,18.527,17.131,0.18527,0.16631,0.01,0.0097077,12.66,10.23,2.92
0.25758,0.23998,28.944,26.692,0.28944,0.25938,0.01,0.0097176,6.83,10.39,2.82
0.10892,0.094433,29.679,27.559,0.29679,0.2665,0.01,0.0096701,13.30,10.21,3.30
0.29827,0.26686,5.0567,4.3841,0.050567,0.045571,0.01,0.010395,10.53,9.88,3.95
0.24208,0.22009,47.433,43.901,0.47433,0.42625,0.01,0.0097094,9.08,10.14,2.91
0.27839,0.25102,39.859,35.476,0.39859,0.35969,0.01,0.010139,9.83,9.76,1.39
0.25616,0.23031,39.459,34.246,0.39459,0.35645,0.01,0.010409,10.09,9.67,4.09
0.20789,0.18697,12.912,11.149,0.12912,0.11638,0.01,0.010439,10.06,9.87,4.39
0.037076,0.033821,6.2261,6.0045,0.062261,0.055656,0.01,0.0092691,8.78,10.61,7.31
0.26691,0.2383,22.682,19.506,0.22682,0.20454,0.01,0.010486,10.72,9.82,4.86
0.072853,0.068996,42.792,39.456,0.42792,0.38278,0.01,0.0097014,5.29,10.55,2.99
0.12128,0.108,9.4732,8.0945,0.094732,0.085492,0.01,0.010562,10.95,9.75,5.62
0.13528,0.11734,10.916,8.7001,0.10916,0.099413,0.01,0.011427,13.26,8.93,14.27
0.11116,0.10119,24.359,21.635,0.24359,0.21823,0.01,0.010087,8.97,10.41,0.87
0.17585,0.15729,6.9734,6.1195,0.069734,0.062666,0.01,0.01024,10.55,10.14,2.40
0.048377,0.049074,37.859,33.574,0.37859,0.33981,0.01,0.010121,1.44,10.24,1.21
0.2441,0.21441,45.869,39.676,0.45869,0.41301,0.01,0.010409,12.16,9.96,4.09
0.20883,0.18494,44.031,38.112,0.44031,0.39866,0.01,0.01046,11.44,9.46,4.60
0.075488,0.068617,12.692,11.67,0.12692,0.11346,0.01,0.0097224,9.10,10.61,2.78
0.2544,0.22721,26.811,22.703,0.26811,0.24179,0.01,0.01065,10.69,9.82,6.50
0.16225,0.14695,31.951,29.739,0.31951,0.28687,0.01,0.0096463,9.43,10.22,3.54
0.20831,0.18796,24.74,21.76,0.2474,0.22197,0.01,0.010201,9.77,10.28,2.01
0.019661,0.012006,36.308,33.475,0.36308,0.32514,0.01,0.0097128,38.93,10.45,2.87
0.2209,0.19997,25.988,23.738,0.25988,0.23237,0.01,0.0097889,9.47,10.59,2.11
0.22023,0.19786,27.542,24.916,0.27542,0.24744,0.01,0.0099309,10.16,10.16,0.69
0.12169,0.10845,5.1282,4.5792,0.051282,0.046244,0.01,0.010099,10.88,9.82,0.99
0.15839,0.14239,13.738,12.648,0.13738,0.12264,0.01,0.0096963,10.10,10.73,3.04
0.25786,0.23075,18.809,16.835,0.18809,0.16844,0.01,0.010006,10.51,10.45,0.06
0.29479,0.26664,49.826,45.661,0.49826,0.44607,0.01,0.0097692,9.55,10.47,2.31
0.14065,0.12605,7.0419,6.1172,0.070419,0.06351,0.01,0.010382,10.38,9.81,3.82
0.023862,0.024285,39.951,34.77,0.39951,0.35981,0.01,0.010348,1.77,9.94,3.48
0.0363,0.032595,24.511,22.106,0.24511,0.21953,0.01,0.0099307,10.21,10.44,0.69
0.017574,0.016583,45.964,42.74,0.45964,0.41065,0.01,0.0096083,5.64,10.66,3.92
0.13604,0.1226,43.866,39.068,0.43866,0.39523,0.01,0.010116,9.88,9.90,1.16
0.14318,0.13266,33.149,29.67,0.33149,0.29726,0.01,0.010019,7.35,10.33,0.19
0.2654,0.24084,15.665,14.686,0.15665,0.14015,0.01,0.0095433,9.25,10.53,4.57
0.040583,0.03564,25.066,21.849,0.25066,0.22594,0.01,0.010341,12.18,9.86,3.41
0.21554,0.1952,31.642,27.375,0.31642,0.28353,0.01,0.010357,9.44,10.39,3.57
0.14911,0.13582,6.6768,6.4742,0.066768,0.059346,0.01,0.0091665,8.91,11.12,8.34
0.17114,0.15411,9.5956,8.7923,0.095956,0.08598,0.01,0.009779,9.95,10.40,2.21
0.25872,0.23628,21.497,19.831,0.21497,0.19235,0.01,0.0096997,8.67,10.52,3.00
0.23398,0.20753,38.728,33.561,0.38728,0.34857,0.01,0.010386,11.30,10.00,3.86
0.10799,0.094533,22.876,19.395,0.22876,0.20639,0.01,0.010641,12.46,9.78,6.41
0.24006,0.21828,31.069,29.233,0.31069,0.27816,0.01,0.0095153,9.07,10.47,4.85
0.21655,0.19393,10.83,10.18,0.1083,0.096902,0.01,0.0095189,10.45,10.52,4.81
0.13489,0.11999,30.593,27.261,0.30593,0.2746,0.01,0.010073,11.05,10.24,0.73
0.19812,0.17764,12.798,12.012,0.12798,0.11396,0.01,0.0094873,10.34,10.95,5.13
0.084732,0.075869,43.96,39.727,0.4396,0.3964,0.01,0.0099779,10.46,9.83,0.22
0.17195,0.15636,14.904,14.34,0.14904,0.13354,0.01,0.0093126,9.07,10.40,6.87
0.074081,0.065703,9.0694,8.4819,0.090694,0.081337,0.01,0.0095895,11.31,10.32,4.10
0.045905,0.032309,24.913,21.197,0.24913,0.22585,0.01,0.010655,29.62,9.34,6.55
0.25495,0.23255,34.463,30.459,0.34463,0.30952,0.01,0.010162,8.79,10.19,1.62
0.18552,0.1667,16.833,16.174,0.16833,0.15029,0.01,0.0092918,10.14,10.72,7.08
0.29456,0.27044,39.705,36.399,0.39705,0.35575,0.01,0.0097735,8.19,10.40,2.27
0.018943,0.016531,32.542,28.27,0.32542,0.29393,0.01,0.010397,12.73,9.68,3.97
0.064924,0.049101,37.639,31.986,0.37639,0.34063,0.01,0.010649,24.37,9.50,6.49
0.20943,0.1914,16.311,15.169,0.16311,0.14531,0.01,0.0095797,8.61,10.91,4.20
0.23921,0.21904,38.031,36.189,0.38031,0.34025,0.01,0.009402,8.43,10.53,5.98
0.045374,0.04029,11.513,10.269,0.11513,0.10345,0.01,0.010074,11.20,10.15,0.74
0.088584,0.093737,46.283,43.841,0.46283,0.41249,0.01,0.0094087,5.82,10.88,5.91
0.18916,0.17292,26.926,24.55,0.26926,0.24171,0.01,0.0098457,8.59,10.23,1.54
0.12082,0.10885,19.997,18.494,0.19997,0.17925,0.01,0.0096926,9.91,10.36,3.07
0.16624,0.15113,38.747,34.264,0.38747,0.34746,0.01,0.010141,9.09,10.33,1.41
0.24989,0.22303,15.309,13.487,0.15309,0.13784,0.01,0.01022,10.75,9.96,2.20
0.22799,0.20468,6.4065,5.5434,0.064065,0.057514,0.01,0.010375,10.22,10.23,3.75
0.28242,0.2496,24.836,21.499,0.24836,0.22346,0.01,0.010394,11.62,10.03,3.94
0.14241,0.13127,31.432,28.171,0.31432,0.28204,0.01,0.010011,7.82,10.27,0.11
0.16228,0.15143,34.492,30.747,0.34492,0.3093,0.01,0.01006,6.69,10.33,0.60
0.26558,0.23649,27.411,25.022,0.27411,0.24651,0.01,0.0098521,10.95,10.07,1.48
0.049869,0.044539,7.4467,7.1284,0.074467,0.066653,0.01,0.0093504,10.69,10.49,6.50
0.059251,0.05263,16.398,14.786,0.16398,0.14751,0.01,0.009976,11.17,10.04,0.24
0.24744,0.22215,16.402,14.918,0.16402,0.1466,0.01,0.009827,10.22,10.62,1.73
0.28682,0.26386,44.02,42.081,0.4402,0.39354,0.01,0.009352,8.01,10.60,6.48
0.048667,0.043489,13.805,12.551,0.13805,0.12347,0.01,0.009837,10.64,10.56,1.63
0.25871,0.2356,33.003,30.004,0.33003,0.29537,0.01,0.0098442,8.93,10.50,1.56
0.03727,0.036623,46.315,42.071,0.46315,0.4163,0.01,0.0098951,1.74,10.12,1.05
0.1548,0.13509,16.901,14.68,0.16901,0.15259,0.01,0.010394,12.73,9.72,3.94
0.01251,0.011991,26.498,23.624,0.26498,0.23886,0.01,0.010111,4.15,9.86,1.11
0.035605,0.026764,41.899,35.324,0.41899,0.37931,0.01,0.010738,24.83,9.47,7.38
0.13911,0.12672,47.751,43.405,0.47751,0.42836,0.01,0.0098688,8.91,10.29,1.31
0.078142,0.073644,47.122,41.395,0.47122,0.423,0.01,0.010219,5.76,10.23,2.19
0.031554,0.02955,18.581,17.471,0.18581,0.16633,0.01,0.0095204,6.35,10.48,4.80
0.24471,0.22088,23.454,21.202,0.23454,0.211,0.01,0.0099521,9.74,10.04,0.48
0.11106,0.098562,9.2455,8.5031,0.092455,0.082643,0.01,0.0097191,11.25,10.61,2.81
0.22194,0.20122,38.747,35.573,0.38747,0.34703,0.01,0.0097555,9.34,10.44,2.45
0.29063,0.26204,29.307,26.68,0.29307,0.26266,0.01,0.0098447,9.84,10.38,1.55
0.18235,0.16274,20.157,17.396,0.20157,0.1817,0.01,0.010445,10.75,9.86,4.45
0.17122,0.15756,19.913,17.859,0.19913,0.17791,0.01,0.0099616,7.98,10.66,0.38
0.017969,0.014394,25.891,23.752,0.25891,0.2326,0.01,0.0097927,19.90,10.16,2.07
0.082191,0.076061,14.778,14.622,0.14778,0.13192,0.01,0.0090223,7.46,10.73,9.78
0.18914,0.17631,34.253,31.27,0.34253,0.30611,0.01,0.0097894,6.78,10.63,2.11
0.23091,0.20443,30.366,27.219,0.30366,0.2736,0.01,0.010052,11.47,9.90,0.52
0.037258,0.035774,20.419,19.061,0.20419,0.1831,0.01,0.0096059,3.98,10.33,3.94
0.20459,0.19488,25.291,22.75,0.25291,0.22642,0.01,0.0099523,4.75,10.47,0.48
0.052916,0.045968,30.522,26.009,0.30522,0.27533,0.01,0.010586,13.13,9.79,5.86
0.068926,0.055814,38.252,35.071,0.38252,0.34406,0.01,0.0098104,19.02,10.05,1.90
,,,,,,,,,,
,,,,,,,,Vp %Err,Ktrans %Err,Kep %Err
,,,,,,,,9.95,10.24,3.50
,,,,,,,,4.80,0.39,2.54
