True Vp,Est Vp,True Ve,Est Ve,True Ktrans,Est Ktrans,True Kep,Est Kep,Vp %Err,Ktrans %Err,Kep %Err
0.15168,0.13573,19.7,111.7,0.197,0.17342,0.01,0.0015526,10.52,11.97,84.47
0.14688,0.14151,42.932,-94.447,0.42932,0.37824,0.01,-0.0040048,3.66,11.90,140.05
0.14607,0.12992,18.369,14.422,0.18369,0.16409,0.01,0.011378,11.06,10.67,13.78
0.1547,0.13807,19.063,4.9086,0.19063,0.18008,0.01,0.036687,10.75,5.53,266.87
0.11549,0.10592,37.506,25.91,0.37506,0.33843,0.01,0.013062,8.29,9.77,30.62
0.25926,0.23494,43.21,-142.44,0.4321,0.37982,0.01,-0.0026666,9.38,12.10,126.67
0.11201,0.099787,12.847,63.244,0.12847,0.11394,0.01,0.0018016,10.91,11.31,81.98
0.25799,0.23465,13.451,-7.7077,0.13451,0.11538,0.01,-0.014969,9.05,14.22,249.69
0.2431,0.22322,42.749,21.566,0.42749,0.38709,0.01,0.017949,8.18,9.45,79.49
0.27508,0.24603,42.211,26.658,0.42211,0.38275,0.01,0.014358,10.56,9.32,43.58
0.26695,0.2398,23.541,18.243,0.23541,0.21105,0.01,0.011569,10.17,10.35,15.69
0.26371,0.23812,18.074,14.101,0.18074,0.16326,0.01,0.011578,9.70,9.67,15.78
0.08629,0.07878,26.218,38.814,0.26218,0.23503,0.01,0.0060554,8.70,10.36,39.45
0.044586,0.040226,6.4382,6.0788,0.064382,0.057654,0.01,0.0094844,9.78,10.45,5.16
0.085693,0.075906,28.134,104.06,0.28134,0.24872,0.01,0.0023902,11.42,11.59,76.10
0.090507,0.083275,49.352,51.917,0.49352,0.44216,0.01,0.0085167,7.99,10.41,14.83
0.20785,0.18718,35.651,32.382,0.35651,0.32039,0.01,0.0098939,9.94,10.13,1.06
0.11201,0.10183,29.027,29.397,0.29027,0.26091,0.01,0.0088755,9.09,10.11,11.25
0.22514,0.20222,38.642,25.058,0.38642,0.34718,0.01,0.013855,10.18,10.15,38.55
0.066024,0.061917,27.428,22.899,0.27428,0.24616,0.01,0.01075,6.22,10.25,7.50
0.091506,0.081168,21.398,11.556,0.21398,0.1953,0.01,0.0169,11.30,8.73,69.00
0.26925,0.24377,7.1953,-8.9093,0.071953,0.062385,0.01,-0.0070023,9.46,13.30,170.02
0.25494,0.22612,47.811,39.583,0.47811,0.43057,0.01,0.010878,11.30,9.94,8.78
0.14091,0.12593,6.3836,2.6773,0.063836,0.058704,0.01,0.021927,10.63,8.04,119.27
0.17503,0.15625,43.262,20.342,0.43262,0.39671,0.01,0.019502,10.73,8.30,95.02
0.16153,0.14653,47.484,25.135,0.47484,0.43082,0.01,0.01714,9.29,9.27,71.40
0.22316,0.20578,15.885,-27.656,0.15885,0.13795,0.01,-0.004988,7.79,13.16,149.88
0.28793,0.25894,23.823,27.783,0.23823,0.21196,0.01,0.0076292,10.07,11.03,23.71
0.29242,0.25993,44.229,36.951,0.44229,0.39877,0.01,0.010792,11.11,9.84,7.92
0.141,0.12764,7.8705,1.9744,0.078705,0.074791,0.01,0.03788,9.48,4.97,278.80
0.28796,0.25617,6.981,2.3969,0.06981,0.064427,0.01,0.02688,11.04,7.71,168.80
0.21352,0.19029,14.49,137.85,0.1449,0.12836,0.01,0.00093114,10.88,11.41,90.69
0.14385,0.12924,7.4926,6.206,0.074926,0.067464,0.01,0.010871,10.16,9.96,8.71
0.023331,0.027078,43.823,-5816.2,0.43823,0.38364,0.01,-6.60E-05,16.06,12.46,100.66
0.090829,0.08377,22.987,-94.141,0.22987,0.20262,0.01,-0.0021523,7.77,11.85,121.52
0.16517,0.15217,26.235,77.029,0.26235,0.23127,0.01,0.0030024,7.87,11.85,69.98
0.10068,0.091672,7.8244,5.3086,0.078244,0.071029,0.01,0.01338,8.95,9.22,33.80
0.12105,0.11471,29.692,-112.05,0.29692,0.26113,0.01,-0.0023305,5.24,12.05,123.31
0.017763,0.016276,44.766,41.212,0.44766,0.40117,0.01,0.0097343,8.37,10.39,2.66
0.22145,0.2025,30.236,24.169,0.30236,0.27274,0.01,0.011285,8.56,9.80,12.85
0.049464,0.047228,38.64,164.59,0.3864,0.34321,0.01,0.0020853,4.52,11.18,79.15
0.09282,0.08382,22.345,27.116,0.22345,0.20044,0.01,0.0073918,9.70,10.30,26.08
0.018654,0.015887,28.073,16.432,0.28073,0.25514,0.01,0.015527,14.83,9.12,55.27
0.25266,0.22717,24.532,-43.906,0.24532,0.21671,0.01,-0.0049357,10.09,11.66,149.36
0.20502,0.18419,9.2376,3.5629,0.092376,0.085353,0.01,0.023956,10.16,7.60,139.56
0.20973,0.1899,7.0011,4.5492,0.070011,0.063066,0.01,0.013863,9.46,9.92,38.63
0.063186,0.05654,5.6942,4.5996,0.056942,0.050961,0.01,0.01108,10.52,10.50,10.80
0.20233,0.18181,14.595,8.0174,0.14595,0.13264,0.01,0.016545,10.14,9.12,65.45
0.281,0.24913,10.007,2.2433,0.10007,0.095551,0.01,0.042594,11.34,4.52,325.94
0.17462,0.15911,20.907,17.856,0.20907,0.18843,0.01,0.010553,8.88,9.87,5.53
0.25093,0.22591,19.367,13.402,0.19367,0.17297,0.01,0.012906,9.97,10.69,29.06
0.27769,0.24941,6.7185,-6.6005,0.067185,0.057731,0.01,-0.0087465,10.18,14.07,187.47
0.12019,0.10625,31.296,-253.32,0.31296,0.27502,0.01,-0.0010857,11.60,12.12,110.86
0.28743,0.26021,20.134,25.53,0.20134,0.17811,0.01,0.0069766,9.47,11.54,30.23
0.1928,0.17466,49.591,43.46,0.49591,0.44449,0.01,0.010227,9.41,10.37,2.27
0.033298,0.029859,45.489,23.62,0.45489,0.41771,0.01,0.017684,10.33,8.17,76.84
0.28433,0.25448,6.8088,21.222,0.068088,0.06116,0.01,0.002882,10.50,10.18,71.18
0.13353,0.12004,22.257,13.42,0.22257,0.2021,0.01,0.01506,10.10,9.20,50.60
0.022245,0.021463,21.989,26.262,0.21989,0.19602,0.01,0.0074639,3.52,10.86,25.36
0.1168,0.10347,7.1951,35.695,0.071951,0.064363,0.01,0.0018031,11.41,10.55,81.97
0.03018,0.031865,40.5,61.229,0.405,0.36013,0.01,0.0058817,5.58,11.08,41.18
0.025177,0.02711,40.751,382.29,0.40751,0.35855,0.01,0.00093789,7.68,12.01,90.62
0.05405,0.050872,44.655,42.384,0.44655,0.39761,0.01,0.0093811,5.88,10.96,6.19
0.25322,0.2307,45.163,36.266,0.45163,0.40781,0.01,0.011245,8.89,9.70,12.45
0.045909,0.043368,20.087,697.3,0.20087,0.17758,0.01,0.00025468,5.53,11.59,97.45
0.035586,0.035912,39.448,20.766,0.39448,0.35695,0.01,0.017189,0.92,9.51,71.89
0.22305,0.19946,10.273,4.3647,0.10273,0.093421,0.01,0.021404,10.58,9.06,114.04
0.11097,0.10058,35.184,24.977,0.35184,0.31753,0.01,0.012713,9.36,9.75,27.13
0.2192,0.19242,39.14,-75.333,0.3914,0.34691,0.01,-0.0046051,12.22,11.37,146.05
0.2939,0.27254,35.061,-23.243,0.35061,0.3011,0.01,-0.012955,7.27,14.12,229.55
0.23303,0.21573,29.308,28.079,0.29308,0.26256,0.01,0.009351,7.42,10.41,6.49
0.25141,0.2239,30.591,18.823,0.30591,0.27796,0.01,0.014767,10.94,9.14,47.67
0.060428,0.054348,11.172,12.372,0.11172,0.10069,0.01,0.008138,10.06,9.87,18.62
0.085007,0.082785,39.628,105.36,0.39628,0.35087,0.01,0.0033303,2.61,11.46,66.70
0.073318,0.065577,8.6908,12.819,0.086908,0.077722,0.01,0.0060629,10.56,10.57,39.37
0.21476,0.19356,10.828,9.4162,0.10828,0.097213,0.01,0.010324,9.87,10.22,3.24
0.1677,0.15,19.618,382.88,0.19618,0.17279,0.01,0.0004513,10.55,11.92,95.49
0.10788,0.10113,47.833,26.444,0.47833,0.43245,0.01,0.016353,6.26,9.59,63.53
0.25335,0.22393,37.922,85.086,0.37922,0.3398,0.01,0.0039936,11.61,10.40,60.06
0.28306,0.24933,16.163,5.3107,0.16163,0.15029,0.01,0.028299,11.92,7.02,182.99
0.28855,0.25758,28.49,18.678,0.2849,0.25495,0.01,0.01365,10.73,10.51,36.50
0.11603,0.10406,13.865,9.129,0.13865,0.12634,0.01,0.01384,10.32,8.88,38.40
0.073119,0.066448,16.683,34.869,0.16683,0.14918,0.01,0.0042784,9.12,10.58,57.22
0.042277,0.046056,41.703,25.789,0.41703,0.37492,0.01,0.014538,8.94,10.10,45.38
0.25464,0.22867,8.2406,57.989,0.082406,0.072478,0.01,0.0012499,10.20,12.05,87.50
0.25501,0.22735,11.361,7.6966,0.11361,0.10292,0.01,0.013372,10.85,9.41,33.72
0.15763,0.14231,23.392,26.673,0.23392,0.20822,0.01,0.0078063,9.72,10.99,21.94
0.092079,0.082546,40.679,53.499,0.40679,0.36378,0.01,0.0067997,10.35,10.57,32.00
0.097938,0.084837,48.79,28.678,0.4879,0.44169,0.01,0.015402,13.38,9.47,54.02
0.14617,0.1329,30.064,-292.52,0.30064,0.26465,0.01,-0.00090475,9.08,11.97,109.05
0.2536,0.22771,32.573,21.976,0.32573,0.29259,0.01,0.013314,10.21,10.17,33.14
0.029649,0.026929,23.769,11.053,0.23769,0.21809,0.01,0.019732,9.17,8.25,97.32
0.24032,0.21451,19.298,13.773,0.19298,0.17565,0.01,0.012753,10.74,8.98,27.53
0.061717,0.053589,32.385,29.731,0.32385,0.29099,0.01,0.0097874,13.17,10.15,2.13
0.18503,0.16729,34.496,170.63,0.34496,0.30467,0.01,0.0017856,9.59,11.68,82.14
0.080519,0.076962,49.443,83.27,0.49443,0.43754,0.01,0.0052545,4.42,11.51,47.46
0.199,0.17323,36.511,20.711,0.36511,0.33384,0.01,0.016119,12.95,8.56,61.19
0.059745,0.053212,42.847,39.063,0.42847,0.3859,0.01,0.009879,10.93,9.94,1.21
0.090388,0.085876,26.656,-35.452,0.26656,0.23345,0.01,-0.0065849,4.99,12.42,165.85
0.071274,0.064267,6.9234,8.605,0.069234,0.061749,0.01,0.0071759,9.83,10.81,28.24
0.21349,0.19048,5.8299,2.2266,0.058299,0.054017,0.01,0.02426,10.78,7.34,142.60
0.04879,0.044896,7.5105,7.7648,0.075105,0.066949,0.01,0.0086221,7.98,10.86,13.78
0.03712,0.033634,9.6406,6.5975,0.096406,0.086777,0.01,0.013153,9.39,9.99,31.53
0.033088,0.029197,25.905,12.313,0.25905,0.23473,0.01,0.019064,11.76,9.39,90.64
0.074616,0.068138,19.247,16.674,0.19247,0.17088,0.01,0.010248,8.68,11.22,2.48
0.11292,0.099548,26.657,9.9989,0.26657,0.24448,0.01,0.02445,11.84,8.29,144.50
0.20972,0.18796,34.178,22.571,0.34178,0.30744,0.01,0.013621,10.38,10.05,36.21
0.29884,0.27257,30.346,568.3,0.30346,0.26675,0.01,0.00046939,8.79,12.10,95.31
0.2827,0.25264,14.718,8.1146,0.14718,0.13376,0.01,0.016484,10.63,9.12,64.84
0.10913,0.10309,27.576,41.171,0.27576,0.24499,0.01,0.0059505,5.53,11.16,40.50
0.2756,0.25602,44.124,57.283,0.44124,0.39309,0.01,0.0068622,7.10,10.91,31.38
0.013961,0.015726,35.39,24.112,0.3539,0.31762,0.01,0.013173,12.64,10.25,31.73
0.18578,0.16832,18.346,16.223,0.18346,0.16451,0.01,0.010141,9.40,10.33,1.41
0.25303,0.2228,45.019,19.878,0.45019,0.41313,0.01,0.020783,11.95,8.23,107.83
0.017661,0.012967,48.84,66.576,0.4884,0.43912,0.01,0.0065958,26.58,10.09,34.04
0.27851,0.25189,25.537,-33.213,0.25537,0.22139,0.01,-0.0066659,9.56,13.31,166.66
0.22724,0.20199,5.6316,1.1764,0.056316,0.054306,0.01,0.046165,11.11,3.57,361.65
0.09219,0.083608,21.23,25.236,0.2123,0.19019,0.01,0.0075366,9.31,10.41,24.63
0.1266,0.11534,31.727,59.35,0.31727,0.28469,0.01,0.0047969,8.89,10.27,52.03
0.27783,0.2501,22.12,19.897,0.2212,0.19968,0.01,0.010035,9.98,9.73,0.35
0.22706,0.20457,8.3509,3.74,0.083509,0.076406,0.01,0.020429,9.90,8.51,104.29
0.28608,0.26,8.5474,-6.0163,0.085474,0.073215,0.01,-0.012169,9.12,14.34,221.69
0.22371,0.20086,13.852,22.982,0.13852,0.12316,0.01,0.0053589,10.21,11.09,46.41
0.26632,0.24456,34.175,-47.776,0.34175,0.29719,0.01,-0.0062205,8.17,13.04,162.21
0.12338,0.11205,22.903,18.595,0.22903,0.20585,0.01,0.01107,9.18,10.12,10.70
0.2137,0.19181,8.2323,11.384,0.082323,0.072151,0.01,0.0063382,10.24,12.36,36.62
0.12213,0.10896,13.341,5.7572,0.13341,0.12254,0.01,0.021284,10.78,8.15,112.84
0.10966,0.099192,18.527,-101.22,0.18527,0.16325,0.01,-0.0016128,9.55,11.89,116.13
0.25758,0.23416,28.944,95.549,0.28944,0.25676,0.01,0.0026872,9.09,11.29,73.13
0.10892,0.096977,29.679,14.696,0.29679,0.27253,0.01,0.018545,10.96,8.17,85.45
0.29827,0.26943,5.0567,1.1249,0.050567,0.047108,0.01,0.041879,9.67,6.84,318.79
0.24208,0.21371,47.433,45.038,0.47433,0.42682,0.01,0.0094768,11.72,10.02,5.23
0.27839,0.25212,39.859,48.077,0.39859,0.35317,0.01,0.007346,9.44,11.40,26.54
0.25616,0.23219,39.459,240.55,0.39459,0.34797,0.01,0.0014465,9.36,11.81,85.54
0.20789,0.18895,12.912,12.606,0.12912,0.11497,0.01,0.0091208,9.11,10.96,8.79
0.037076,0.034023,6.2261,6.1437,0.062261,0.05606,0.01,0.0091248,8.23,9.96,8.75
0.26691,0.23753,22.682,10.685,0.22682,0.20745,0.01,0.019415,11.01,8.54,94.15
0.072853,0.065959,42.792,40.882,0.42792,0.3826,0.01,0.0093587,9.46,10.59,6.41
0.12128,0.10868,9.4732,5.7381,0.094732,0.085036,0.01,0.01482,10.39,10.24,48.20
0.13528,0.12164,10.916,10.792,0.10916,0.097824,0.01,0.0090641,10.08,10.38,9.36
0.11116,0.10186,24.359,22.084,0.24359,0.21843,0.01,0.0098907,8.37,10.33,1.09
0.17585,0.15911,6.9734,3.9194,0.069734,0.063285,0.01,0.016147,9.52,9.25,61.47
0.048377,0.04664,37.859,33.239,0.37859,0.33899,0.01,0.010199,3.59,10.46,1.99
0.2441,0.21515,45.869,15.702,0.45869,0.42457,0.01,0.027039,11.86,7.44,170.39
0.20883,0.18596,44.031,24.735,0.44031,0.39897,0.01,0.01613,10.95,9.39,61.30
0.075488,0.066861,12.692,7.0708,0.12692,0.11614,0.01,0.016425,11.43,8.49,64.25
0.2544,0.22858,26.811,145.73,0.26811,0.23952,0.01,0.0016435,10.15,10.66,83.57
0.16225,0.1484,31.951,-109.41,0.31951,0.2798,0.01,-0.0025573,8.54,12.43,125.57
0.20831,0.19108,24.74,14.281,0.2474,0.22251,0.01,0.015581,8.27,10.06,55.81
0.019661,0.018782,36.308,71.108,0.36308,0.32263,0.01,0.0045372,4.47,11.14,54.63
0.2209,0.20216,25.988,132.85,0.25988,0.22966,0.01,0.0017286,8.48,11.63,82.71
0.22023,0.1962,27.542,99.652,0.27542,0.24252,0.01,0.0024337,10.91,11.95,75.66
0.12169,0.10901,5.1282,5.3473,0.051282,0.046076,0.01,0.0086167,10.42,10.15,13.83
0.15839,0.14294,13.738,10.043,0.13738,0.12563,0.01,0.012509,9.75,8.55,25.09
0.25786,0.23107,18.809,29.506,0.18809,0.16696,0.01,0.0056583,10.39,11.23,43.42
0.29479,0.27796,49.826,-171.6,0.49826,0.43126,0.01,-0.0025132,5.71,13.45,125.13
0.14065,0.1278,7.0419,-2602.8,0.070419,0.061763,0.01,-2.37E-05,9.14,12.29,100.24
0.023862,0.023353,39.951,29.649,0.39951,0.3576,0.01,0.012061,2.13,10.49,20.61
0.0363,0.034506,24.511,25.224,0.24511,0.21895,0.01,0.0086801,4.94,10.67,13.20
0.017574,0.024452,45.964,69.941,0.45964,0.40478,0.01,0.0057875,39.14,11.94,42.13
0.13604,0.12183,43.866,58.594,0.43866,0.39338,0.01,0.0067138,10.45,10.32,32.86
0.14318,0.13542,33.149,30.792,0.33149,0.29755,0.01,0.009663,5.42,10.24,3.37
0.2654,0.24088,15.665,8.7009,0.15665,0.1409,0.01,0.016194,9.24,10.05,61.94
0.040583,0.036679,25.066,45.075,0.25066,0.2222,0.01,0.0049296,9.62,11.35,50.70
0.21554,0.19468,31.642,24.182,0.31642,0.28481,0.01,0.011778,9.68,9.99,17.78
0.14911,0.13498,6.6768,5.4566,0.066768,0.059295,0.01,0.010867,9.48,11.19,8.67
0.17114,0.15259,9.5956,3.2832,0.095956,0.088598,0.01,0.026985,10.84,7.67,169.85
0.25872,0.23291,21.497,20.004,0.21497,0.19333,0.01,0.0096646,9.98,10.07,3.35
0.23398,0.20618,38.728,140.89,0.38728,0.34401,0.01,0.0024417,11.88,11.17,75.58
0.10799,0.097582,22.876,8.2332,0.22876,0.20947,0.01,0.025442,9.64,8.43,154.42
0.24006,0.21345,31.069,30.53,0.31069,0.27937,0.01,0.0091508,11.08,10.08,8.49
0.21655,0.19325,10.83,12.062,0.1083,0.09596,0.01,0.0079554,10.76,11.39,20.45
0.13489,0.12562,30.593,30.773,0.30593,0.27563,0.01,0.008957,6.87,9.90,10.43
0.19812,0.17872,12.798,-47.233,0.12798,0.11336,0.01,-0.0023999,9.79,11.42,124.00
0.084732,0.07406,43.96,24.483,0.4396,0.39686,0.01,0.01621,12.60,9.72,62.10
0.17195,0.1511,14.904,7.3884,0.14904,0.13633,0.01,0.018451,12.13,8.53,84.51
0.074081,0.066546,9.0694,12.462,0.090694,0.080858,0.01,0.0064882,10.17,10.85,35.12
0.045905,0.042046,24.913,82.323,0.24913,0.22113,0.01,0.0026862,8.41,11.24,73.14
0.25495,0.23114,34.463,151.61,0.34463,0.30562,0.01,0.0020159,9.34,11.32,79.84
0.18552,0.16475,16.833,10.556,0.16833,0.1535,0.01,0.014541,11.20,8.81,45.41
0.29456,0.26823,39.705,56.041,0.39705,0.35622,0.01,0.0063564,8.94,10.28,36.44
0.018943,0.020641,32.542,16.53,0.32542,0.29599,0.01,0.017907,8.96,9.04,79.07
0.064924,0.057627,37.639,26.411,0.37639,0.33872,0.01,0.012825,11.24,10.01,28.25
0.20943,0.18921,16.311,20.906,0.16311,0.14382,0.01,0.0068791,9.65,11.83,31.21
0.23921,0.21051,38.031,33.948,0.38031,0.34455,0.01,0.010149,12.00,9.40,1.49
0.045374,0.040921,11.513,6.7751,0.11513,0.10384,0.01,0.015326,9.81,9.81,53.26
0.088584,0.077,46.283,13.531,0.46283,0.43268,0.01,0.031977,13.08,6.51,219.77
0.18916,0.17063,26.926,30.389,0.26926,0.24135,0.01,0.007942,9.80,10.37,20.58
0.12082,0.10826,19.997,-207.94,0.19997,0.17674,0.01,-0.00084993,10.40,11.62,108.50
0.16624,0.15186,38.747,62.131,0.38747,0.34524,0.01,0.0055566,8.65,10.90,44.43
0.24989,0.22293,15.309,56.205,0.15309,0.13689,0.01,0.0024356,10.79,10.58,75.64
0.22799,0.20549,6.4065,2.3841,0.064065,0.059416,0.01,0.024922,9.87,7.26,149.22
0.28242,0.25857,24.836,41.731,0.24836,0.21893,0.01,0.0052463,8.44,11.85,47.54
0.14241,0.12641,31.432,68.486,0.31432,0.27917,0.01,0.0040764,11.24,11.18,59.24
0.16228,0.14959,34.492,19.454,0.34492,0.31238,0.01,0.016057,7.82,9.43,60.57
0.26558,0.23678,27.411,29.156,0.27411,0.24715,0.01,0.0084767,10.84,9.84,15.23
0.049869,0.044378,7.4467,2.6684,0.074467,0.069031,0.01,0.02587,11.01,7.30,158.70
0.059251,0.054181,16.398,371.82,0.16398,0.14388,0.01,0.00038696,8.56,12.26,96.13
0.24744,0.22208,16.402,8.5916,0.16402,0.14835,0.01,0.017266,10.25,9.55,72.66
0.28682,0.25643,44.02,49.684,0.4402,0.38881,0.01,0.0078256,10.60,11.67,21.74
0.048667,0.044374,13.805,39.922,0.13805,0.12265,0.01,0.0030722,8.82,11.16,69.28
0.25871,0.23691,33.003,134.71,0.33003,0.29105,0.01,0.0021606,8.43,11.81,78.39
0.03727,0.036127,46.315,44.171,0.46315,0.41289,0.01,0.0093474,3.07,10.85,6.53
0.1548,0.13557,16.901,4.7487,0.16901,0.15848,0.01,0.033374,12.42,6.23,233.74
0.01251,0.011993,26.498,13.859,0.26498,0.24024,0.01,0.017334,4.13,9.34,73.34
0.035605,0.033846,41.899,56.985,0.41899,0.37475,0.01,0.0065762,4.94,10.56,34.24
0.13911,0.12867,47.751,25.37,0.47751,0.43406,0.01,0.017109,7.50,9.10,71.09
0.078142,0.075106,47.122,297.79,0.47122,0.4136,0.01,0.0013889,3.89,12.23,86.11
0.031554,0.02713,18.581,19.943,0.18581,0.16603,0.01,0.0083252,14.02,10.65,16.75
0.24471,0.21733,23.454,12.692,0.23454,0.21289,0.01,0.016774,11.19,9.23,67.74
0.11106,0.10014,9.2455,3.909,0.092455,0.084689,0.01,0.021665,9.83,8.40,116.65
0.22194,0.20183,38.747,29.93,0.38747,0.34796,0.01,0.011626,9.06,10.20,16.26
0.29063,0.26359,29.307,15.748,0.29307,0.26436,0.01,0.016787,9.30,9.80,67.87
0.18235,0.16391,20.157,11.739,0.20157,0.18212,0.01,0.015515,10.11,9.65,55.15
0.17122,0.15178,19.913,7.7917,0.19913,0.18451,0.01,0.02368,11.35,7.34,136.80
0.017969,0.014245,25.891,17.792,0.25891,0.23399,0.01,0.013151,20.72,9.62,31.51
0.082191,0.070674,14.778,6.4411,0.14778,0.13518,0.01,0.020987,14.01,8.53,109.87
0.18914,0.1682,34.253,32.632,0.34253,0.3079,0.01,0.0094357,11.07,10.11,5.64
0.23091,0.21038,30.366,155.99,0.30366,0.26716,0.01,0.0017127,8.89,12.02,82.87
0.037258,0.034689,20.419,81.486,0.20419,0.1805,0.01,0.0022151,6.90,11.60,77.85
0.20459,0.18605,25.291,15.283,0.25291,0.23172,0.01,0.015162,9.06,8.38,51.62
0.052916,0.048382,30.522,51.969,0.30522,0.27248,0.01,0.0052432,8.57,10.73,47.57
0.068926,0.062068,38.252,69.044,0.38252,0.34344,0.01,0.0049742,9.95,10.22,50.26
,,,,,,,,,,
True Vp,Est Vp,True Ve,Est Ve,True Ktrans,Est Ktrans,True Kep,Est Kep,Vp %Err,Ktrans %Err,Kep %Err
0.16,0.14,26.16,51.62,0.26,0.23,0.01,0.01,9.62,10.12,71.44
0.09,0.08,12.58,1041.9,0.13,0.11,0,0.01,3.32,1.62,60.02
