True Vp,Est Vp,True Ve,Est Ve,True Ktrans,Est Ktrans,True Kep,Est Kep,Vp %Err,Ktrans %Err,Kep %Err
0.14607,0.13467,18.369,20.016,0.18369,0.1628,0.01,0.0081336,7.80,11.37,18.66
0.1547,0.13735,19.063,17.077,0.19063,0.17128,0.01,0.01003,11.22,10.15,0.30
0.11549,0.10563,37.506,30.325,0.37506,0.33932,0.01,0.01119,8.54,9.53,11.90
0.25926,0.22435,43.21,31.898,0.4321,0.393,0.01,0.01232,13.47,9.05,23.20
0.11201,0.10058,12.847,13.204,0.12847,0.11483,0.01,0.0086964,10.20,10.62,13.04
0.25799,0.23516,13.451,13.457,0.13451,0.12014,0.01,0.0089277,8.85,10.68,10.72
0.2431,0.22063,42.749,35.505,0.42749,0.38506,0.01,0.010845,9.24,9.93,8.45
0.27508,0.24669,42.211,35.561,0.42211,0.38115,0.01,0.010718,10.32,9.70,7.18
0.26695,0.24045,23.541,24.274,0.23541,0.21124,0.01,0.008702,9.93,10.27,12.98
0.26371,0.2355,18.074,14.006,0.18074,0.16284,0.01,0.011627,10.70,9.90,16.27
0.08629,0.078813,26.218,30.12,0.26218,0.23304,0.01,0.007737,8.66,11.11,22.63
0.044586,0.039506,6.4382,5.4424,0.064382,0.058402,0.01,0.010731,11.39,9.29,7.31
0.085693,0.080069,28.134,25.66,0.28134,0.25275,0.01,0.00985,6.56,10.16,1.50
0.090507,0.079462,49.352,53.421,0.49352,0.43962,0.01,0.0082293,12.20,10.92,17.71
0.20785,0.19658,35.651,37.75,0.35651,0.31675,0.01,0.0083906,5.42,11.15,16.09
0.11201,0.099353,29.027,26.828,0.29027,0.26109,0.01,0.0097321,11.30,10.05,2.68
0.22514,0.20619,38.642,35.828,0.38642,0.3452,0.01,0.0096348,8.42,10.67,3.65
0.066024,0.0558,27.428,22.618,0.27428,0.24727,0.01,0.010932,15.49,9.85,9.32
0.091506,0.083018,21.398,24.677,0.21398,0.19015,0.01,0.0077055,9.28,11.14,22.95
0.26925,0.243,7.1953,7.2386,0.071953,0.06426,0.01,0.0088774,9.75,10.69,11.23
0.25494,0.23146,47.811,61.776,0.47811,0.42436,0.01,0.0068693,9.21,11.24,31.31
0.14091,0.12775,6.3836,6.4613,0.063836,0.05727,0.01,0.0088635,9.34,10.29,11.37
0.17503,0.16127,43.262,32.087,0.43262,0.39128,0.01,0.012195,7.86,9.56,21.95
0.16153,0.13394,47.484,35.689,0.47484,0.43026,0.01,0.012056,17.08,9.39,20.56
0.22316,0.20379,15.885,17.705,0.15885,0.14096,0.01,0.0079618,8.68,11.26,20.38
0.28793,0.26199,23.823,23.331,0.23823,0.2128,0.01,0.0091206,9.01,10.67,8.79
0.29242,0.26086,44.229,38.08,0.44229,0.39875,0.01,0.010471,10.79,9.84,4.71
0.141,0.1267,7.8705,5.2862,0.078705,0.07158,0.01,0.013541,10.14,9.05,35.41
0.28796,0.2583,6.981,5.7997,0.06981,0.062447,0.01,0.010767,10.30,10.55,7.67
0.21352,0.19114,14.49,9.9794,0.1449,0.13208,0.01,0.013236,10.48,8.85,32.36
0.14385,0.12831,7.4926,5.8691,0.074926,0.067555,0.01,0.01151,10.80,9.84,15.10
0.023331,0.018108,43.823,37.214,0.43823,0.39578,0.01,0.010635,22.39,9.69,6.35
0.090829,0.082557,22.987,24.84,0.22987,0.20399,0.01,0.0082121,9.11,11.26,17.88
0.16517,0.14671,26.235,19.589,0.26235,0.23807,0.01,0.012154,11.18,9.25,21.54
0.10068,0.091245,7.8244,9.0898,0.078244,0.069177,0.01,0.0076104,9.37,11.59,23.90
0.12105,0.11242,29.692,37.586,0.29692,0.26219,0.01,0.0069758,7.13,11.70,30.24
0.017763,0.017656,44.766,40.196,0.44766,0.40451,0.01,0.010063,0.60,9.64,0.63
0.22145,0.19839,30.236,23.348,0.30236,0.27332,0.01,0.011706,10.41,9.60,17.06
0.049464,0.048314,38.64,33.421,0.3864,0.34831,0.01,0.010422,2.32,9.86,4.22
0.09282,0.081975,22.345,20.695,0.22345,0.20048,0.01,0.0096871,11.68,10.28,3.13
0.018654,0.015343,28.073,25.753,0.28073,0.25186,0.01,0.00978,17.75,10.28,2.20
0.25266,0.23061,24.532,23.748,0.24532,0.21923,0.01,0.0092312,8.73,10.64,7.69
0.20502,0.18652,9.2376,7.7067,0.092376,0.083116,0.01,0.010785,9.02,10.02,7.85
0.20973,0.18808,7.0011,5.2446,0.070011,0.063067,0.01,0.012025,10.32,9.92,20.25
0.063186,0.055415,5.6942,5.7793,0.056942,0.051228,0.01,0.008864,12.30,10.03,11.36
0.20233,0.17878,14.595,11.81,0.14595,0.13196,0.01,0.011173,11.64,9.59,11.73
0.281,0.25162,10.007,9.1238,0.10007,0.090312,0.01,0.0098986,10.46,9.75,1.01
0.17462,0.15988,20.907,17.879,0.20907,0.18835,0.01,0.010535,8.44,9.91,5.35
0.25093,0.22307,19.367,16.973,0.19367,0.17411,0.01,0.010259,11.10,10.10,2.59
0.27769,0.24857,6.7185,8.5746,0.067185,0.059892,0.01,0.0069848,10.49,10.86,30.15
0.12019,0.10771,31.296,25.552,0.31296,0.28178,0.01,0.011028,10.38,9.96,10.28
0.28743,0.25977,20.134,17.214,0.20134,0.18136,0.01,0.010536,9.62,9.92,5.36
0.1928,0.17678,49.591,38.336,0.49591,0.44671,0.01,0.011652,8.31,9.92,16.52
0.033298,0.032146,45.489,45.376,0.45489,0.40467,0.01,0.008918,3.46,11.04,10.82
0.28433,0.25582,6.8088,5.1604,0.068088,0.061344,0.01,0.011887,10.03,9.90,18.87
0.13353,0.1182,22.257,18.654,0.22257,0.20155,0.01,0.010804,11.48,9.44,8.04
0.022245,0.020044,21.989,16.701,0.21989,0.19791,0.01,0.01185,9.89,10.00,18.50
0.1168,0.10495,7.1951,7.0525,0.071951,0.06458,0.01,0.009157,10.15,10.24,8.43
0.03018,0.032656,40.5,37.412,0.405,0.36355,0.01,0.0097175,8.20,10.23,2.83
0.025177,0.027383,40.751,39.837,0.40751,0.36149,0.01,0.0090741,8.76,11.29,9.26
0.05405,0.038217,44.655,33.319,0.44655,0.40542,0.01,0.012168,29.29,9.21,21.68
0.25322,0.22381,45.163,39.722,0.45163,0.40636,0.01,0.01023,11.61,10.02,2.30
0.045909,0.041382,20.087,16.841,0.20087,0.18123,0.01,0.010761,9.86,9.78,7.61
0.035586,0.034015,39.448,33.154,0.39448,0.35541,0.01,0.01072,4.41,9.90,7.20
0.22305,0.20149,10.273,8.3871,0.10273,0.092679,0.01,0.01105,9.67,9.78,10.50
0.11097,0.10076,35.184,30.97,0.35184,0.31617,0.01,0.010209,9.20,10.14,2.09
0.2192,0.19354,39.14,40.868,0.3914,0.35011,0.01,0.0085667,11.71,10.55,14.33
0.2939,0.26747,35.061,51.492,0.35061,0.30976,0.01,0.0060158,8.99,11.65,39.84
0.23303,0.20625,29.308,20.341,0.29308,0.26813,0.01,0.013181,11.49,8.51,31.81
0.25141,0.2249,30.591,27.777,0.30591,0.27409,0.01,0.0098677,10.54,10.40,1.32
0.060428,0.053563,11.172,10.218,0.11172,0.10021,0.01,0.0098072,11.36,10.30,1.93
0.085007,0.07258,39.628,38.03,0.39628,0.35675,0.01,0.0093807,14.62,9.98,6.19
0.073318,0.066886,8.6908,6.341,0.086908,0.078537,0.01,0.012386,8.77,9.63,23.86
0.21476,0.19359,10.828,11.763,0.10828,0.09592,0.01,0.0081543,9.86,11.41,18.46
0.1677,0.14364,19.618,12.146,0.19618,0.18069,0.01,0.014877,14.35,7.90,48.77
0.10788,0.10362,47.833,52.61,0.47833,0.42595,0.01,0.0080963,3.95,10.95,19.04
0.25335,0.22746,37.922,35.052,0.37922,0.33971,0.01,0.0096914,10.22,10.42,3.09
0.28306,0.25404,16.163,12.794,0.16163,0.14569,0.01,0.011387,10.25,9.86,13.87
0.28855,0.2591,28.49,32.481,0.2849,0.25405,0.01,0.0078215,10.21,10.83,21.79
0.11603,0.10324,13.865,12.081,0.13865,0.12449,0.01,0.010304,11.02,10.21,3.04
0.073119,0.063859,16.683,14.568,0.16683,0.15014,0.01,0.010307,12.66,10.00,3.07
0.042277,0.035439,41.703,34.102,0.41703,0.37748,0.01,0.011069,16.17,9.48,10.69
0.25464,0.22998,8.2406,8.8987,0.082406,0.073492,0.01,0.0082588,9.68,10.82,17.41
0.25501,0.22636,11.361,8.7724,0.11361,0.1029,0.01,0.01173,11.23,9.43,17.30
0.15763,0.14198,23.392,22.516,0.23392,0.20989,0.01,0.0093216,9.93,10.27,6.78
0.092079,0.085776,40.679,45.932,0.40679,0.3611,0.01,0.0078616,6.85,11.23,21.38
0.097938,0.084796,48.79,39.268,0.4879,0.44124,0.01,0.011236,13.42,9.56,12.36
0.14617,0.13339,30.064,31.884,0.30064,0.26788,0.01,0.0084018,8.74,10.90,15.98
0.2536,0.22591,32.573,31.314,0.32573,0.29172,0.01,0.0093161,10.92,10.44,6.84
0.029649,0.028139,23.769,22.735,0.23769,0.21221,0.01,0.009334,5.09,10.72,6.66
0.24032,0.21718,19.298,21.102,0.19298,0.17186,0.01,0.0081444,9.63,10.94,18.56
0.061717,0.064006,32.385,30.62,0.32385,0.28943,0.01,0.0094523,3.71,10.63,5.48
0.18503,0.16087,34.496,27.838,0.34496,0.31154,0.01,0.011191,13.06,9.69,11.91
0.080519,0.078459,49.443,50.064,0.49443,0.44164,0.01,0.0088216,2.56,10.68,11.78
0.199,0.17549,36.511,30.787,0.36511,0.32846,0.01,0.010669,11.81,10.04,6.69
0.059745,0.051835,42.847,41.469,0.42847,0.38474,0.01,0.0092777,13.24,10.21,7.22
0.090388,0.07292,26.656,20.865,0.26656,0.24284,0.01,0.011639,19.33,8.90,16.39
0.071274,0.064237,6.9234,6.015,0.069234,0.062096,0.01,0.010323,9.87,10.31,3.23
0.21349,0.19281,5.8299,5.4596,0.058299,0.052137,0.01,0.0095496,9.69,10.57,4.50
0.04879,0.045049,7.5105,6.5573,0.075105,0.067448,0.01,0.010286,7.67,10.20,2.86
0.03712,0.033237,9.6406,8.0058,0.096406,0.086729,0.01,0.010833,10.46,10.04,8.33
0.033088,0.031595,25.905,29.228,0.25905,0.22915,0.01,0.00784,4.51,11.54,21.60
0.074616,0.06597,19.247,17.237,0.19247,0.17321,0.01,0.010049,11.59,10.01,0.49
0.11292,0.10861,26.657,22.365,0.26657,0.2396,0.01,0.010713,3.82,10.12,7.13
0.20972,0.19537,34.178,29.562,0.34178,0.30627,0.01,0.01036,6.84,10.39,3.60
0.29884,0.26709,30.346,21.031,0.30346,0.27666,0.01,0.013155,10.62,8.83,31.55
0.2827,0.25246,14.718,11.336,0.14718,0.13291,0.01,0.011725,10.70,9.70,17.25
0.10913,0.097133,27.576,21.099,0.27576,0.2499,0.01,0.011845,10.99,9.38,18.45
0.2756,0.24244,44.124,36.951,0.44124,0.39749,0.01,0.010757,12.03,9.92,7.57
0.013961,0.013225,35.39,33.498,0.3539,0.31704,0.01,0.0094645,5.27,10.42,5.36
0.18578,0.16799,18.346,15.313,0.18346,0.16562,0.01,0.010815,9.58,9.72,8.15
0.25303,0.22443,45.019,37.502,0.45019,0.40656,0.01,0.010841,11.30,9.69,8.41
0.017661,0.015155,48.84,37.877,0.4884,0.44211,0.01,0.011672,14.19,9.48,16.72
0.27851,0.24711,25.537,17.688,0.25537,0.23307,0.01,0.013176,11.27,8.73,31.76
0.22724,0.20492,5.6316,5.0881,0.056316,0.0503,0.01,0.0098857,9.82,10.68,1.14
0.09219,0.083683,21.23,18.726,0.2123,0.19198,0.01,0.010252,9.23,9.57,2.52
0.1266,0.11342,31.727,26.453,0.31727,0.28669,0.01,0.010838,10.41,9.64,8.38
0.27783,0.24869,22.12,16.033,0.2212,0.20072,0.01,0.012519,10.49,9.26,25.19
0.22706,0.20389,8.3509,9.3774,0.083509,0.07401,0.01,0.0078924,10.20,11.37,21.08
0.28608,0.25625,8.5474,6.5562,0.085474,0.077761,0.01,0.011861,10.43,9.02,18.61
0.22371,0.19914,13.852,9.934,0.13852,0.12622,0.01,0.012706,10.98,8.88,27.06
0.26632,0.2476,34.175,58.64,0.34175,0.30024,0.01,0.00512,7.03,12.15,48.80
0.12338,0.11032,22.903,24.301,0.22903,0.20489,0.01,0.0084313,10.59,10.54,15.69
0.2137,0.19587,8.2323,16.974,0.082323,0.071654,0.01,0.0042215,8.34,12.96,57.79
0.12213,0.1104,13.341,8.9307,0.13341,0.12161,0.01,0.013617,9.60,8.84,36.17
0.10966,0.10254,18.527,22.578,0.18527,0.16346,0.01,0.0072397,6.49,11.77,27.60
0.25758,0.2271,28.944,21.239,0.28944,0.26279,0.01,0.012373,11.83,9.21,23.73
0.10892,0.10189,29.679,29.934,0.29679,0.26452,0.01,0.0088369,6.45,10.87,11.63
0.29827,0.26693,5.0567,3.6682,0.050567,0.04575,0.01,0.012472,10.51,9.53,24.72
0.24208,0.21194,47.433,52.579,0.47433,0.4217,0.01,0.0080204,12.45,11.10,19.80
0.27839,0.2541,39.859,35.622,0.39859,0.35728,0.01,0.01003,8.73,10.36,0.30
0.25616,0.2257,39.459,37.298,0.39459,0.35559,0.01,0.0095339,11.89,9.88,4.66
0.20789,0.18775,12.912,14.518,0.12912,0.11497,0.01,0.0079189,9.69,10.96,20.81
0.037076,0.032942,6.2261,4.9431,0.062261,0.056515,0.01,0.011433,11.15,9.23,14.33
0.26691,0.24556,22.682,25.535,0.22682,0.20194,0.01,0.0079084,8.00,10.97,20.92
0.072853,0.070145,42.792,40.896,0.42792,0.38151,0.01,0.0093289,3.72,10.85,6.71
0.12128,0.10799,9.4732,8.2993,0.094732,0.085464,0.01,0.010298,10.96,9.78,2.98
0.13528,0.12255,10.916,10.474,0.10916,0.098089,0.01,0.0093647,9.41,10.14,6.35
0.11116,0.10178,24.359,20.942,0.24359,0.21889,0.01,0.010452,8.44,10.14,4.52
0.17585,0.15973,6.9734,8.0462,0.069734,0.062078,0.01,0.0077153,9.17,10.98,22.85
0.048377,0.044691,37.859,31.747,0.37859,0.34018,0.01,0.010715,7.62,10.15,7.15
0.2441,0.22816,45.869,46.461,0.45869,0.40689,0.01,0.0087577,6.53,11.29,12.42
0.20883,0.19392,44.031,56.889,0.44031,0.38807,0.01,0.0068216,7.14,11.86,31.78
0.075488,0.065444,12.692,11.477,0.12692,0.11376,0.01,0.0099119,13.31,10.37,0.88
0.2544,0.23245,26.811,28.851,0.26811,0.23851,0.01,0.0082671,8.63,11.04,17.33
0.16225,0.14095,31.951,20.288,0.31951,0.29199,0.01,0.014392,13.13,8.61,43.92
0.20831,0.18975,24.74,19.243,0.2474,0.22414,0.01,0.011648,8.91,9.40,16.48
0.019661,0.015738,36.308,26.387,0.36308,0.32985,0.01,0.0125,19.95,9.15,25.00
0.2209,0.20265,25.988,23.425,0.25988,0.23442,0.01,0.010007,8.26,9.80,0.07
0.22023,0.19741,27.542,23.737,0.27542,0.24773,0.01,0.010437,10.36,10.05,4.37
0.12169,0.10818,5.1282,4.4469,0.051282,0.046555,0.01,0.010469,11.10,9.22,4.69
0.15839,0.14131,13.738,11.301,0.13738,0.12425,0.01,0.010995,10.78,9.56,9.95
0.25786,0.23106,18.809,17.195,0.18809,0.16828,0.01,0.0097867,10.39,10.53,2.13
0.29479,0.26002,49.826,50.852,0.49826,0.44597,0.01,0.0087699,11.79,10.49,12.30
0.14065,0.12597,7.0419,5.6725,0.070419,0.063363,0.01,0.01117,10.44,10.02,11.70
0.023862,0.023169,39.951,33.477,0.39951,0.359,0.01,0.010724,2.90,10.14,7.24
0.0363,0.036103,24.511,23.723,0.24511,0.2191,0.01,0.0092356,0.54,10.61,7.64
0.017574,0.015662,45.964,39.052,0.45964,0.41443,0.01,0.010612,10.88,9.84,6.12
0.13604,0.11868,43.866,43.509,0.43866,0.39137,0.01,0.0089951,12.76,10.78,10.05
0.14318,0.13558,33.149,35.758,0.33149,0.29355,0.01,0.0082096,5.31,11.45,17.90
0.2654,0.24093,15.665,13.287,0.15665,0.14182,0.01,0.010674,9.22,9.47,6.74
0.040583,0.038835,25.066,25.094,0.25066,0.22287,0.01,0.0088812,4.31,11.09,11.19
0.21554,0.19529,31.642,35.438,0.31642,0.28321,0.01,0.0079917,9.40,10.50,20.08
0.14911,0.13505,6.6768,5.8244,0.066768,0.059766,0.01,0.010261,9.43,10.49,2.61
0.17114,0.15452,9.5956,9.9032,0.095956,0.085555,0.01,0.0086391,9.71,10.84,13.61
0.25872,0.23215,21.497,25.037,0.21497,0.19055,0.01,0.0076107,10.27,11.36,23.89
0.23398,0.21315,38.728,38.938,0.38728,0.34603,0.01,0.0088867,8.90,10.65,11.13
0.10799,0.097207,22.876,22.766,0.22876,0.20401,0.01,0.0089609,9.99,10.82,10.39
0.24006,0.22281,31.069,32.82,0.31069,0.27679,0.01,0.0084337,7.19,10.91,15.66
0.21655,0.19455,10.83,9.4288,0.1083,0.097641,0.01,0.010356,10.16,9.84,3.56
0.13489,0.11626,30.593,26.447,0.30593,0.2755,0.01,0.010417,13.81,9.95,4.17
0.19812,0.17961,12.798,10.63,0.12798,0.11541,0.01,0.010857,9.34,9.82,8.57
0.084732,0.073658,43.96,42.247,0.4396,0.39403,0.01,0.0093268,13.07,10.37,6.73
0.17195,0.15485,14.904,15.477,0.14904,0.13353,0.01,0.0086276,9.94,10.41,13.72
0.074081,0.066027,9.0694,7.1144,0.090694,0.082201,0.01,0.011554,10.87,9.36,15.54
0.045905,0.042742,24.913,20.683,0.24913,0.22474,0.01,0.010866,6.89,9.79,8.66
0.25495,0.23045,34.463,33.794,0.34463,0.30877,0.01,0.0091368,9.61,10.41,8.63
0.18552,0.16565,16.833,15.606,0.16833,0.15143,0.01,0.0097031,10.71,10.04,2.97
0.29456,0.26758,39.705,36.579,0.39705,0.35661,0.01,0.009749,9.16,10.19,2.51
0.018943,0.021352,32.542,37.358,0.32542,0.28875,0.01,0.0077293,12.72,11.27,22.71
0.064924,0.061032,37.639,37.667,0.37639,0.33726,0.01,0.0089538,5.99,10.40,10.46
0.20943,0.1875,16.311,12.272,0.16311,0.14706,0.01,0.011983,10.47,9.84,19.83
0.23921,0.21175,38.031,25.042,0.38031,0.34746,0.01,0.013875,11.48,8.64,38.75
0.045374,0.043055,11.513,14.626,0.11513,0.10221,0.01,0.0069883,5.11,11.22,30.12
0.088584,0.079697,46.283,39.237,0.46283,0.41669,0.01,0.01062,10.03,9.97,6.20
0.18916,0.17054,26.926,41.585,0.26926,0.23828,0.01,0.0057299,9.84,11.51,42.70
0.12082,0.10689,19.997,13.989,0.19997,0.18237,0.01,0.013037,11.53,8.80,30.37
0.16624,0.15368,38.747,42.398,0.38747,0.34641,0.01,0.0081703,7.56,10.60,18.30
0.24989,0.22492,15.309,21.63,0.15309,0.1353,0.01,0.0062554,9.99,11.62,37.45
0.22799,0.20509,6.4065,5.8273,0.064065,0.057199,0.01,0.0098158,10.04,10.72,1.84
0.28242,0.25032,24.836,21.57,0.24836,0.22268,0.01,0.010323,11.37,10.34,3.23
0.14241,0.13953,31.432,28.392,0.31432,0.28129,0.01,0.0099074,2.02,10.51,0.93
0.16228,0.14692,34.492,27.383,0.34492,0.3116,0.01,0.011379,9.47,9.66,13.79
0.26558,0.238,27.411,24.565,0.27411,0.24513,0.01,0.009979,10.38,10.57,0.21
0.049869,0.044465,7.4467,6.922,0.074467,0.066978,0.01,0.0096761,10.84,10.06,3.24
0.059251,0.052855,16.398,14.425,0.16398,0.1475,0.01,0.010225,10.79,10.05,2.25
0.24744,0.22089,16.402,11.028,0.16402,0.1492,0.01,0.01353,10.73,9.04,35.30
0.28682,0.26924,44.02,51.869,0.4402,0.39002,0.01,0.0075193,6.13,11.40,24.81
0.048667,0.044514,13.805,14.822,0.13805,0.12329,0.01,0.0083181,8.53,10.69,16.82
0.25871,0.23391,33.003,27.927,0.33003,0.29818,0.01,0.010677,9.59,9.65,6.77
0.03727,0.032571,46.315,42.406,0.46315,0.41628,0.01,0.0098165,12.61,10.12,1.84
0.1548,0.14356,16.901,13.805,0.16901,0.15101,0.01,0.010939,7.26,10.65,9.39
0.01251,0.012478,26.498,26.518,0.26498,0.2376,0.01,0.00896,0.26,10.33,10.40
0.035605,0.034898,41.899,35.53,0.41899,0.37527,0.01,0.010562,1.99,10.43,5.62
0.13911,0.12961,47.751,54.564,0.47751,0.4235,0.01,0.0077615,6.83,11.31,22.39
0.078142,0.070645,47.122,49.243,0.47122,0.42373,0.01,0.0086048,9.59,10.08,13.95
0.031554,0.029998,18.581,17.605,0.18581,0.1664,0.01,0.009452,4.93,10.45,5.48
0.24471,0.2237,23.454,21.152,0.23454,0.21056,0.01,0.0099549,8.59,10.22,0.45
0.11106,0.10074,9.2455,8.3226,0.092455,0.082621,0.01,0.0099272,9.29,10.64,0.73
0.22194,0.20596,38.747,40.423,0.38747,0.34478,0.01,0.0085293,7.20,11.02,14.71
0.29063,0.26262,29.307,47.493,0.29307,0.25662,0.01,0.0054033,9.64,12.44,45.97
0.18235,0.16586,20.157,17.351,0.20157,0.18086,0.01,0.010424,9.04,10.27,4.24
0.17122,0.15379,19.913,16.138,0.19913,0.17903,0.01,0.011093,10.18,10.09,10.93
0.017969,0.015187,25.891,21.155,0.25891,0.23386,0.01,0.011055,15.48,9.68,10.55
0.082191,0.07462,14.778,13.15,0.14778,0.13263,0.01,0.010086,9.21,10.25,0.86
0.18914,0.17435,34.253,30.057,0.34253,0.3082,0.01,0.010254,7.82,10.02,2.54
0.23091,0.20582,30.366,34.23,0.30366,0.27086,0.01,0.0079128,10.87,10.80,20.87
0.037258,0.037628,20.419,17.422,0.20419,0.18396,0.01,0.010559,0.99,9.91,5.59
0.20459,0.18289,25.291,22.859,0.25291,0.2264,0.01,0.0099042,10.61,10.48,0.96
0.052916,0.049892,30.522,22.637,0.30522,0.27593,0.01,0.012189,5.71,9.60,21.89
0.068926,0.063456,38.252,48.123,0.38252,0.34037,0.01,0.0070728,7.94,11.02,29.27
,,,,,,,,,,
,,,,,,,,Vp %Err,Ktrans %Err,Kep %Err
,,,,,,,,9.94,10.23,13.11
,,,,,,,,3.79,0.73,10.21
